order_id,item_price,quantity,item_cat,item_name,created_at,delivery_add1,delivery_add2,delivery_city,delivery_zip,delivery
ORD_00279,7.00,6,Dessert,"Banoffee Pie",10:54:33,"1 Pierstorff Street","Apt 437",Manhattan,0001M,0
ORD_00279,15.00,5,Pizza,"Pizza Parmigiana Regular",10:54:33,"1 Pierstorff Street","Apt 437",Manhattan,0001M,0
ORD_00280,4.00,5,Beverage,"Sparkling Water 1.5l",22:55:20,"1 Pierstorff Street","Apt 437",Manhattan,0001M,0
ORD_00280,3.00,4,Beverage,"Coca Cola 33cl",22:55:20,"1 Pierstorff Street","Apt 437",Manhattan,0001M,0
ORD_00280,6.00,8,Beverage,"Diet Coke 1.5l",22:55:20,"1 Pierstorff Street","Apt 437",Manhattan,0001M,0
ORD_00280,19.00,5,Pizza,"Pizza Diavola Large",22:55:20,"1 Pierstorff Street","Apt 437",Manhattan,0001M,0
ORD_00280,7.00,3,Side,"Caesar Salad",22:55:20,"1 Pierstorff Street","Apt 437",Manhattan,0001M,0
ORD_00281,19.00,2,Pizza,"Pizza Quattro Formaggi Large",13:30:41,"1 Pierstorff Street","Apt 437",Manhattan,0001M,1
ORD_00282,6.00,4,Dessert,"Vanilla Ice Cream",22:52:17,"863 Tennyson Parkway",,Brooklyn,0005B,1
ORD_00282,17.00,9,Pizza,"Pizza Hawaiian Large",22:52:17,"863 Tennyson Parkway",,Brooklyn,0005B,1
ORD_00282,18.00,2,Pizza,"Pizza Napolitana Large",22:52:17,"863 Tennyson Parkway",,Brooklyn,0005B,1
ORD_00283,17.00,7,Pizza,"Pizza Seafood Regular",19:26:10,"863 Tennyson Parkway",,Brooklyn,0005B,0
ORD_00284,6.00,7,Beverage,"Coca Cola 1.5l",19:50:01,"59 Stoughton Plaza",,Queens,0007Q,1
ORD_00284,18.00,1,Pizza,"Pizza Napolitana Large",19:50:01,"59 Stoughton Plaza",,Queens,0007Q,1
ORD_00284,16.00,6,Pizza,"Pizza Diavola Regular",19:50:01,"59 Stoughton Plaza",,Queens,0007Q,1
ORD_00285,6.00,4,Beverage,"7 Up 1.5l",21:31:09,"59 Stoughton Plaza",,Queens,0007Q,1
ORD_00286,3.00,1,Beverage,"Diet Coke 33cl",22:42:32,"752 Towne Alley",,Brooklyn,0005B,0
ORD_00287,16.00,8,Pizza,"Pizza Diavola Regular",19:27:10,"7287 Fuller Place",,Manhattan,0001M,1
ORD_00287,5.00,2,Side,Breadsticks,19:27:10,"7287 Fuller Place",,Manhattan,0001M,1
ORD_00287,17.00,4,Pizza,"Pizza Hawaiian Large",19:27:10,"7287 Fuller Place",,Manhattan,0001M,1
ORD_00287,18.00,7,Pizza,"Pizza Parmigiana Large",19:27:10,"7287 Fuller Place",,Manhattan,0001M,1
ORD_00289,7.00,2,Side,"Chicken Wings",18:38:14,"7287 Fuller Place",,Manhattan,0001M,0
ORD_00290,6.00,8,Dessert,"Pistachio Ice Crearn",22:57:47,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00290,2.00,9,Beverage,"Sparkling Water 33cl",22:57:47,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00290,7.00,2,Dessert,"Banoffee Pie",22:57:47,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00291,18.00,4,Pizza,"Pizza Parmigiana Large",19:07:39,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00291,6.00,6,Dessert,"Strawberry Ice Cream",19:07:39,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00291,5.00,6,Dessert,"Fruit salad",19:07:39,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00291,18.00,5,Pizza,"Pizza Napolitana Large",19:07:39,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00291,3.00,6,Beverage,"Diet Coke 33cl",19:07:39,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00293,16.00,7,Pizza,"Pizza Quattro Formaggi Regular",22:52:23,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00293,16.00,10,Pizza,"Pizza Quattro Formaggi Regular",22:52:23,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00293,17.00,9,Pizza,"Pizza Pepperoni Large",22:52:23,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00293,5.00,2,Dessert,"Fruit salad",22:52:23,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00293,6.00,6,Beverage,"Fanta 1.5l",22:52:23,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00294,6.00,1,Beverage,"Diet Coke 1.5l",11:19:31,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00294,7.00,7,Dessert,"Banoffee Pie",11:19:31,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00294,5.00,1,Dessert,"Chocolate Brownie",11:19:31,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00294,2.00,6,Beverage,"Sparkling Water 33cl",11:19:31,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00295,6.00,1,Side,"Garlic Bread",20:12:45,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00295,16.00,5,Pizza,"Pizza Diavola Regular",20:12:45,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00295,5.00,7,Dessert,"Fruit salad",20:12:45,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00295,15.00,1,Pizza,"Pizza Parmigiana Regular",20:12:45,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00296,20.00,5,Pizza,"Pizza Seafood Large",22:10:31,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00296,18.00,4,Pizza,"Pizza Parmigiana Large",22:10:31,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00296,17.00,8,Pizza,"Pizza Pepperoni Large",22:10:31,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00296,14.00,6,Pizza,"Pizza Margherita Large",22:10:31,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00297,5.00,2,Dessert,"Chocolate Brownie",22:02:04,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00297,5.00,8,Dessert,"Fruit salad",22:02:04,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00297,14.00,5,Pizza,"Pizza Margherita Large",22:02:04,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00299,16.00,9,Pizza,"Pizza Diavola Regular",18:41:08,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00299,6.00,1,Beverage,"Coca Cola 1.5l",18:41:08,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00299,5.00,2,Side,Breadsticks,18:41:08,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00299,12.00,4,Pizza,"Pizza Margherita Regular",18:41:08,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00300,4.00,9,Beverage,"Sparkling Water 1.5l",20:25:26,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00300,5.00,10,Dessert,"Fruit salad",20:25:26,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00300,15.00,3,Pizza,"Pizza Hawaiian Regular",20:25:26,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00300,3.00,7,Beverage,"Coca Cola 33cl",20:25:26,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00301,2.00,9,Beverage,"Sparkling Water 33cl",10:47:35,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00301,16.00,4,Pizza,"Pizza Napolitana Regular",10:47:35,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00302,6.00,8,Dessert,"Pistachio Ice Crearn",21:09:01,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00302,17.00,5,Pizza,"Pizza Pepperoni Large",21:09:01,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00302,16.00,2,Pizza,"Pizza Diavola Regular",21:09:01,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00302,6.00,5,Dessert,"Chocolate Ice Cream",21:09:01,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00302,3.00,1,Beverage,"Diet Coke 33cl",21:09:01,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00302,16.00,1,Pizza,"Pizza Diavola Regular",21:09:01,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00303,7.00,9,Side,"Caesar Salad",12:08:27,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00303,3.00,7,Beverage,"Fanta 33cl",12:08:27,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00303,6.00,5,Side,"Garlic Bread",12:08:27,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00306,6.00,6,Dessert,"Chocolate Ice Cream",21:20:26,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00306,7.00,7,Side,"Caesar Salad",21:20:26,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00306,2.00,9,Beverage,"Sparkling Water 33cl",21:20:26,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00307,3.00,2,Beverage,"Coca Cola 33cl",19:25:09,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00307,5.00,5,Dessert,"Fruit salad",19:25:09,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00308,6.00,6,Beverage,"Coca Cola 1.5l",12:19:17,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00308,16.00,3,Pizza,"Pizza Diavola Regular",12:19:17,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00308,5.00,1,Dessert,"Chocolate Brownie",12:19:17,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00308,6.00,1,Beverage,"Diet Coke 1.5l",12:19:17,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00309,6.00,4,Dessert,"Chocolate Ice Cream",12:24:25,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00309,16.00,3,Pizza,"Pizza Quattro Formaggi Regular",12:24:25,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00310,18.00,9,Pizza,"Pizza Napolitana Large",19:41:12,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00310,6.00,2,Beverage,"Fanta 1.5l",19:41:12,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00311,3.00,6,Beverage,"Coca Cola 33cl",11:49:42,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00311,6.00,1,Dessert,"Chocolate Ice Cream",11:49:42,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00313,6.00,5,Beverage,"Diet Coke 1.5l",21:33:06,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00313,17.00,4,Pizza,"Pizza Hawaiian Large",21:33:06,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00314,6.00,3,Beverage,"Fanta 1.5l",18:49:49,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00314,19.00,2,Pizza,"Pizza Quattro Formaggi Large",18:49:49,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00314,6.00,7,Beverage,"7 Up 1.5l",18:49:49,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00315,6.00,2,Dessert,"Strawberry Ice Cream",19:59:36,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00316,6.00,7,Beverage,"Fanta 1.5l",12:03:36,"7848 Arrowood Place",,Brooklyn,0005B,0
ORD_00317,6.00,10,Beverage,"Diet Coke 1.5l",20:09:17,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
ORD_00317,3.00,3,Beverage,"Coca Cola 33cl",20:09:17,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
ORD_00317,3.00,5,Beverage,"Coca Cola 33cl",20:09:17,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
ORD_00318,6.00,2,Beverage,"Diet Coke 1.5l",22:30:24,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
ORD_00318,20.00,5,Pizza,"Pizza Seafood Large",22:30:24,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
ORD_00318,5.00,6,Dessert,"Fruit salad",22:30:24,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
ORD_00318,6.00,8,Dessert,"Pistachio Ice Crearn",22:30:24,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
ORD_00319,6.00,5,Beverage,"Diet Coke 1.5l",19:36:10,"2144 Lyons Lane","Room 165",Manhattan,0001M,0
ORD_00319,18.00,1,Pizza,"Pizza Parmigiana Large",19:36:10,"2144 Lyons Lane","Room 165",Manhattan,0001M,0
ORD_00320,6.00,9,Dessert,"Vanilla Ice Cream",19:17:43,"2144 Lyons Lane","Room 165",Manhattan,0001M,0
ORD_00320,20.00,2,Pizza,"Pizza Seafood Large",19:17:43,"2144 Lyons Lane","Room 165",Manhattan,0001M,0
ORD_00320,2.00,1,Beverage,"Sparkling Water 33cl",19:17:43,"2144 Lyons Lane","Room 165",Manhattan,0001M,0
ORD_00321,3.00,5,Beverage,"Diet Coke 33cl",12:36:02,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
ORD_00322,18.00,4,Pizza,"Pizza Napolitana Large",13:08:06,"969 Almo Park",,Brooklyn,0005B,1
ORD_00322,20.00,4,Pizza,"Pizza Seafood Large",13:08:06,"969 Almo Park",,Brooklyn,0005B,1
ORD_00322,14.00,1,Pizza,"Pizza Margherita Large",13:08:06,"969 Almo Park",,Brooklyn,0005B,1
ORD_00322,4.00,6,Beverage,"Sparkling Water 1.5l",13:08:06,"969 Almo Park",,Brooklyn,0005B,1
ORD_00322,16.00,6,Pizza,"Pizza Diavola Regular",13:08:06,"969 Almo Park",,Brooklyn,0005B,1
ORD_00322,6.00,9,Dessert,"Chocolate Ice Cream",13:08:06,"969 Almo Park",,Brooklyn,0005B,1
ORD_00323,7.00,6,Side,"Chicken Wings",21:50:52,"969 Almo Park",,Brooklyn,0005B,0
ORD_00324,6.00,2,Beverage,"Diet Coke 1.5l",12:34:04,"3480 Anthes Pass",,Brooklyn,0005B,1
ORD_00324,12.00,2,Pizza,"Pizza Margherita Regular",12:34:04,"3480 Anthes Pass",,Brooklyn,0005B,1
ORD_00325,6.00,1,Dessert,"Strawberry Ice Cream",10:41:37,"3480 Anthes Pass",,Brooklyn,0005B,1
ORD_00325,6.00,5,Beverage,"Diet Coke 1.5l",10:41:37,"3480 Anthes Pass",,Brooklyn,0005B,1
ORD_00325,20.00,7,Pizza,"Pizza Seafood Large",10:41:37,"3480 Anthes Pass",,Brooklyn,0005B,1
ORD_00325,3.00,5,Beverage,"Diet Coke 33cl",10:41:37,"3480 Anthes Pass",,Brooklyn,0005B,1
ORD_00325,19.00,7,Pizza,"Pizza Diavola Large",10:41:37,"3480 Anthes Pass",,Brooklyn,0005B,1
ORD_00326,17.00,4,Pizza,"Pizza Hawaiian Large",18:33:17,"3480 Anthes Pass",,Brooklyn,0005B,0
ORD_00326,19.00,4,Pizza,"Pizza Diavola Large",18:33:17,"3480 Anthes Pass",,Brooklyn,0005B,0
ORD_00326,6.00,4,Beverage,"Fanta 1.5l",18:33:17,"3480 Anthes Pass",,Brooklyn,0005B,0
ORD_00327,6.00,2,Beverage,"Fanta 1.5l",21:38:10,"3480 Anthes Pass",,Brooklyn,0005B,1
ORD_00327,6.00,2,Dessert,"Strawberry Ice Cream",21:38:10,"3480 Anthes Pass",,Brooklyn,0005B,1
ORD_00327,19.00,5,Pizza,"Pizza Diavola Large",21:38:10,"3480 Anthes Pass",,Brooklyn,0005B,1
ORD_00328,6.00,3,Beverage,"Diet Coke 1.5l",18:48:06,"3480 Anthes Pass",,Brooklyn,0005B,1
ORD_00328,6.00,3,Dessert,"Chocolate Ice Cream",18:48:06,"3480 Anthes Pass",,Brooklyn,0005B,1
ORD_00329,16.00,5,Pizza,"Pizza Quattro Formaggi Regular",12:22:18,"3480 Anthes Pass",,Brooklyn,0005B,0
ORD_00330,16.00,2,Pizza,"Pizza Napolitana Regular",13:11:19,"99 Continental Pass",,Bronx,0004B,0
ORD_00330,6.00,8,Beverage,"Fanta 1.5l",13:11:19,"99 Continental Pass",,Bronx,0004B,0
ORD_00331,15.00,1,Pizza,"Pizza Pepperoni Regular",11:28:27,"99 Continental Pass",,Bronx,0004B,1
ORD_00331,3.00,1,Beverage,"Coca Cola 33cl",11:28:27,"99 Continental Pass",,Bronx,0004B,1
ORD_00331,17.00,5,Pizza,"Pizza Hawaiian Large",11:28:27,"99 Continental Pass",,Bronx,0004B,1
ORD_00332,4.00,6,Beverage,"Sparkling Water 1.5l",20:42:45,"99 Continental Pass",,Bronx,0004B,1
ORD_00334,7.00,6,Dessert,"Banoffee Pie",13:57:11,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00334,6.00,7,Beverage,"Diet Coke 1.5l",13:57:11,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00335,3.00,7,Beverage,"Coca Cola 33cl",11:05:14,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00335,2.00,6,Beverage,"Sparkling Water 33cl",11:05:14,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00336,6.00,8,Beverage,"7 Up 1.5l",19:09:50,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00336,16.00,6,Pizza,"Pizza Diavola Regular",19:09:50,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00336,3.00,5,Beverage,"7 Up 33cl",19:09:50,"663 Miller Circle","Suite 96",Bronx,0004B,0
ORD_00337,19.00,3,Pizza,"Pizza Diavola Large",13:34:07,"663 Miller Circle","Suite 96",Bronx,0004B,1
ORD_00338,19.00,7,Pizza,"Pizza Quattro Formaggi Large",11:57:26,"03250 Miller Park",,Queens,0007Q,1
ORD_00339,18.00,2,Pizza,"Pizza Napolitana Large",13:09:04,"3168 Clemons Road",,Queens,0007Q,0
ORD_00339,2.00,9,Beverage,"Sparkling Water 33cl",13:09:04,"3168 Clemons Road",,Queens,0007Q,0
ORD_00339,7.00,6,Side,"Caesar Salad",13:09:04,"3168 Clemons Road",,Queens,0007Q,0
ORD_00340,17.00,5,Pizza,"Pizza Seafood Regular",10:45:21,"3168 Clemons Road",,Queens,0007Q,0
ORD_00342,6.00,8,Dessert,"Strawberry Ice Cream",12:30:25,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
ORD_00342,15.00,1,Pizza,"Pizza Parmigiana Regular",12:30:25,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
ORD_00342,17.00,9,Pizza,"Pizza Seafood Regular",12:30:25,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
ORD_00342,15.00,3,Pizza,"Pizza Hawaiian Regular",12:30:25,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
ORD_00343,6.00,4,Side,"Garlic Bread",13:25:47,"695 Sunbrook Avenue",,"Staten Island",0010SI,0
ORD_00343,6.00,9,Beverage,"Diet Coke 1.5l",13:25:47,"695 Sunbrook Avenue",,"Staten Island",0010SI,0
ORD_00343,3.00,9,Beverage,"7 Up 33cl",13:25:47,"695 Sunbrook Avenue",,"Staten Island",0010SI,0
ORD_00344,7.00,5,Side,"Caesar Salad",12:36:13,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
ORD_00344,6.00,1,Beverage,"Diet Coke 1.5l",12:36:13,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
ORD_00345,17.00,8,Pizza,"Pizza Hawaiian Large",12:36:28,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
ORD_00345,17.00,5,Pizza,"Pizza Pepperoni Large",12:36:28,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
ORD_00345,20.00,1,Pizza,"Pizza Seafood Large",12:36:28,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
ORD_00345,6.00,7,Beverage,"Fanta 1.5l",12:36:28,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
ORD_00346,5.00,8,Side,Breadsticks,22:03:37,"695 Sunbrook Avenue",,"Staten Island",0010SI,0
ORD_00346,20.00,3,Pizza,"Pizza Seafood Large",22:03:37,"695 Sunbrook Avenue",,"Staten Island",0010SI,0
ORD_00347,5.00,10,Dessert,"Chocolate Brownie",10:50:39,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
ORD_00348,5.00,9,Side,Breadsticks,10:38:06,"4 Maple Wood Street",,Manhattan,0001M,1
ORD_00348,6.00,4,Side,"Garlic Bread",10:38:06,"4 Maple Wood Street",,Manhattan,0001M,1
ORD_00349,3.00,3,Beverage,"Coca Cola 33cl",18:48:22,"4 Maple Wood Street",,Manhattan,0001M,0
ORD_00349,17.00,9,Pizza,"Pizza Hawaiian Large",18:48:22,"4 Maple Wood Street",,Manhattan,0001M,0
ORD_00349,6.00,6,Beverage,"Fanta 1.5l",18:48:22,"4 Maple Wood Street",,Manhattan,0001M,0
ORD_00349,15.00,3,Pizza,"Pizza Parmigiana Regular",18:48:22,"4 Maple Wood Street",,Manhattan,0001M,0
ORD_00350,7.00,3,Dessert,"Banoffee Pie",22:45:33,"4 Maple Wood Street",,Manhattan,0001M,0
ORD_00351,16.00,9,Pizza,"Pizza Quattro Formaggi Regular",13:08:31,"86 Jay Alley",,Queens,0007Q,1
ORD_00351,3.00,4,Beverage,"Fanta 33cl",13:08:31,"86 Jay Alley",,Queens,0007Q,1
ORD_00352,6.00,5,Beverage,"Fanta 1.5l",12:24:25,"86 Jay Alley",,Queens,0007Q,1
ORD_00353,6.00,5,Dessert,"Strawberry Ice Cream",20:33:42,"92953 Elka Way",,"Staten Island",0010SI,0
ORD_00354,15.00,9,Pizza,"Pizza Hawaiian Regular",11:31:07,"9 Lunder Place",,"Staten Island",0010SI,1
ORD_00354,6.00,3,Dessert,"Pistachio Ice Crearn",11:31:07,"9 Lunder Place",,"Staten Island",0010SI,1
ORD_00354,6.00,3,Beverage,"Coca Cola 1.5l",11:31:07,"9 Lunder Place",,"Staten Island",0010SI,1
ORD_00354,16.00,7,Pizza,"Pizza Quattro Formaggi Regular",11:31:07,"9 Lunder Place",,"Staten Island",0010SI,1
ORD_00354,19.00,7,Pizza,"Pizza Diavola Large",11:31:07,"9 Lunder Place",,"Staten Island",0010SI,1
ORD_00354,7.00,8,Dessert,"Banoffee Pie",11:31:07,"9 Lunder Place",,"Staten Island",0010SI,1
ORD_00355,7.00,4,Side,"Chicken Wings",20:19:07,"9 Lunder Place",,"Staten Island",0010SI,1
ORD_00356,6.00,1,Beverage,"Diet Coke 1.5l",19:11:56,"1 Schurz Place",,Manhattan,0001M,0
ORD_00356,6.00,9,Beverage,"Coca Cola 1.5l",19:11:56,"1 Schurz Place",,Manhattan,0001M,0
ORD_00356,16.00,3,Pizza,"Pizza Quattro Formaggi Regular",19:11:56,"1 Schurz Place",,Manhattan,0001M,0
ORD_00356,17.00,1,Pizza,"Pizza Seafood Regular",19:11:56,"1 Schurz Place",,Manhattan,0001M,0
ORD_00357,5.00,1,Dessert,"Fruit salad",19:35:46,"1 Schurz Place",,Manhattan,0001M,1
ORD_00357,3.00,4,Beverage,"Coca Cola 33cl",19:35:46,"1 Schurz Place",,Manhattan,0001M,1
ORD_00357,17.00,3,Pizza,"Pizza Pepperoni Large",19:35:46,"1 Schurz Place",,Manhattan,0001M,1
ORD_00358,3.00,1,Beverage,"Fanta 33cl",12:45:52,"1 Schurz Place",,Manhattan,0001M,1
ORD_00358,6.00,10,Side,"Garlic Bread",12:45:52,"1 Schurz Place",,Manhattan,0001M,1
ORD_00359,16.00,3,Pizza,"Pizza Quattro Formaggi Regular",21:05:27,"1 Schurz Place",,Manhattan,0001M,0
ORD_00359,6.00,6,Beverage,"Diet Coke 1.5l",21:05:27,"1 Schurz Place",,Manhattan,0001M,0
ORD_00361,6.00,9,Dessert,"Pistachio Ice Crearn",11:20:07,"1 Schurz Place",,Manhattan,0001M,1
ORD_00361,6.00,3,Dessert,"Chocolate Ice Cream",11:20:07,"1 Schurz Place",,Manhattan,0001M,1
ORD_00363,6.00,9,Dessert,"Vanilla Ice Cream",12:39:28,"1 Schurz Place",,Manhattan,0001M,0
ORD_00364,16.00,9,Pizza,"Pizza Quattro Formaggi Regular",19:00:34,"64950 Tennyson Pass",,Queens,0007Q,1
ORD_00364,19.00,4,Pizza,"Pizza Quattro Formaggi Large",19:00:34,"64950 Tennyson Pass",,Queens,0007Q,1
ORD_00365,16.00,7,Pizza,"Pizza Diavola Regular",13:04:41,"64950 Tennyson Pass",,Queens,0007Q,1
ORD_00365,6.00,1,Dessert,"Chocolate Ice Cream",13:04:41,"64950 Tennyson Pass",,Queens,0007Q,1
ORD_00366,6.00,6,Dessert,"Chocolate Ice Cream",21:14:08,"64950 Tennyson Pass",,Queens,0007Q,0
ORD_00366,2.00,4,Beverage,"Sparkling Water 33cl",21:14:08,"64950 Tennyson Pass",,Queens,0007Q,0
ORD_00367,16.00,1,Pizza,"Pizza Diavola Regular",21:46:26,"64950 Tennyson Pass",,Queens,0007Q,1
ORD_00367,15.00,6,Pizza,"Pizza Hawaiian Regular",21:46:26,"64950 Tennyson Pass",,Queens,0007Q,1
ORD_00367,6.00,6,Beverage,"7 Up 1.5l",21:46:26,"64950 Tennyson Pass",,Queens,0007Q,1
ORD_00367,16.00,1,Pizza,"Pizza Napolitana Regular",21:46:26,"64950 Tennyson Pass",,Queens,0007Q,1
ORD_00368,16.00,3,Pizza,"Pizza Napolitana Regular",13:32:11,"64950 Tennyson Pass",,Queens,0007Q,1
ORD_00368,3.00,8,Beverage,"Diet Coke 33cl",13:32:11,"64950 Tennyson Pass",,Queens,0007Q,1
ORD_00368,18.00,9,Pizza,"Pizza Parmigiana Large",13:32:11,"64950 Tennyson Pass",,Queens,0007Q,1
ORD_00368,6.00,5,Beverage,"Fanta 1.5l",13:32:11,"64950 Tennyson Pass",,Queens,0007Q,1
ORD_00369,6.00,3,Dessert,"Chocolate Ice Cream",21:09:05,"64950 Tennyson Pass",,Queens,0007Q,0
ORD_00371,6.00,6,Dessert,"Strawberry Ice Cream",10:43:14,"3869 Sutherland Way","Suite 16",Queens,0007Q,1
ORD_00372,6.00,10,Beverage,"Coca Cola 1.5l",20:46:57,"8 Leroy Court",,Brooklyn,0005B,1
ORD_00372,6.00,3,Beverage,"Diet Coke 1.5l",20:46:57,"8 Leroy Court",,Brooklyn,0005B,1
ORD_00372,4.00,7,Beverage,"Sparkling Water 1.5l",20:46:57,"8 Leroy Court",,Brooklyn,0005B,1
ORD_00372,3.00,2,Beverage,"Coca Cola 33cl",20:46:57,"8 Leroy Court",,Brooklyn,0005B,1
ORD_00373,16.00,2,Pizza,"Pizza Diavola Regular",13:39:56,"8 Leroy Court",,Brooklyn,0005B,0
ORD_00373,15.00,6,Pizza,"Pizza Pepperoni Regular",13:39:56,"8 Leroy Court",,Brooklyn,0005B,0
ORD_00374,5.00,5,Dessert,"Chocolate Brownie",13:18:54,"8 Leroy Court",,Brooklyn,0005B,1
ORD_00375,3.00,5,Beverage,"Diet Coke 33cl",21:05:12,"8 Dahle Hill",,Manhattan,0001M,1
ORD_00375,12.00,8,Pizza,"Pizza Margherita Regular",21:05:12,"8 Dahle Hill",,Manhattan,0001M,1
ORD_00375,18.00,3,Pizza,"Pizza Napolitana Large",21:05:12,"8 Dahle Hill",,Manhattan,0001M,1
ORD_00375,17.00,1,Pizza,"Pizza Pepperoni Large",21:05:12,"8 Dahle Hill",,Manhattan,0001M,1
ORD_00376,7.00,5,Dessert,"Banoffee Pie",10:43:38,"8 Dahle Hill",,Manhattan,0001M,0
ORD_00376,6.00,10,Beverage,"Fanta 1.5l",10:43:38,"8 Dahle Hill",,Manhattan,0001M,0
